idx,date,open,high,low,close,volume,transaction_value,listed_stock_amount,market_capitalization,foreigner_limit_buy_quantity,foreigner_available_buy_quantity,foreigner_holding_quantity,foreigner_holding_rate,agency_net_buy_quantity,agency_accumulate_net_buy_quantity,advance_decline_line,advance_decline_ratio,deposit,turnover_ratio,transaction_completion_rate
3166,20090813,74000,74200,72600,72600,64480,4713000000,22812000,1656151000000,22812344,22074583,737761,3.2300000190734863,-20407,-1768260,0,0.0,0,0.0,0.0
3165,20090814,72700,74800,72600,74500,66840,4936000000,22812000,1699494000000,22812344,22074170,738174,3.240000009536743,-618,-1768878,0,0.0,0,0.0,0.0
3164,20090817,74200,75100,72500,72700,47320,3478000000,22812000,1658432000000,22812344,22078539,733805,3.2200000286102295,-6843,-1775721,0,0.0,0,0.0,0.0
3163,20090818,72300,73600,72300,73000,31773,2317000000,22812000,1665276000000,22812344,22079767,732577,3.2100000381469727,6467,-1769254,0,0.0,0,0.0,0.0
3162,20090819,73800,73800,71500,71500,50115,3617000000,22812000,1631058000000,22812344,22082343,730001,3.200000047683716,-12222,-1781476,0,0.0,0,0.0,0.0
3161,20090820,71700,72300,70800,71600,32431,2315000000,22812000,1633339000000,22812344,22082345,729999,3.200000047683716,864,-1780612,0,0.0,0,0.0,0.0
3160,20090821,71500,71800,70000,70400,73292,5172000000,22812000,1605964000000,22812344,22080040,732304,3.2100000381469727,-39385,-1819997,0,0.0,0,0.0,0.0
3159,20090824,70500,70800,69200,69700,45532,3169000000,22812000,1589996000000,22812344,22083410,728934,3.200000047683716,2531,-1817466,0,0.0,0,0.0,0.0
3158,20090825,69700,71700,69200,70100,33772,2384000000,22812000,1599121000000,22812344,22080980,731364,3.2100000381469727,-2290,-1819756,0,0.0,0,0.0,0.0
3157,20090826,70300,70900,69800,70100,37919,2662000000,22812000,1599121000000,22812344,22079775,732569,3.2100000381469727,-16154,-1835910,0,0.0,0,0.0,0.0
3156,20090827,70300,70700,70000,70200,26300,1844000000,22812000,1601402000000,22812344,22080144,732200,3.2100000381469727,-4503,-1840413,0,0.0,0,0.0,0.0
3155,20090828,70700,70700,69600,70000,26876,1880000000,22812000,1596840000000,22812344,22079966,732378,3.2100000381469727,-4271,-1844684,0,0.0,0,0.0,0.0
3154,20090831,70300,70400,68700,69900,42987,2985000000,22812000,1594558000000,22812344,22078849,733495,3.2200000286102295,-4258,-1848942,0,0.0,0,0.0,0.0
3153,20090901,69400,70400,69300,70000,33264,2325000000,22812000,1596840000000,22812344,22070435,741909,3.25,-8246,-1857188,0,0.0,0,0.0,0.0
3152,20090902,69100,70200,68800,70200,29903,2083000000,22812000,1601402000000,22812344,22070029,742315,3.25,1633,-1855555,0,0.0,0,0.0,0.0
3151,20090903,70100,71300,69600,71000,26838,1894000000,22812000,1619652000000,22812344,22069817,742527,3.25,2264,-1853291,0,0.0,0,0.0,0.0
3150,20090904,71300,71300,70100,70800,17212,1215000000,22812000,1615089000000,22812344,22071478,740866,3.25,1375,-1851916,0,0.0,0,0.0,0.0
3149,20090907,70300,71300,69800,70000,18981,1333000000,22812000,1596840000000,22812344,22073249,739095,3.240000009536743,-794,-1852710,0,0.0,0,0.0,0.0
3148,20090908,70500,70500,69200,70000,19909,1387000000,22812000,1596840000000,22812344,22075394,736950,3.2300000190734863,2038,-1850672,0,0.0,0,0.0,0.0
3147,20090909,70100,70100,69000,69000,28902,2000000000,22812000,1574028000000,22812344,22076242,736102,3.2300000190734863,-3234,-1853906,0,0.0,0,0.0,0.0
3146,20090910,68900,70500,68800,70500,38019,2663000000,22812000,1608246000000,22812344,22068785,743559,3.259999990463257,420,-1853486,0,0.0,0,0.0,0.0
3145,20090911,70500,73800,70000,73400,84807,6155000000,22812000,1674400000000,22812344,22042499,769845,3.369999885559082,-11390,-1864876,0,0.0,0,0.0,0.0
3144,20090914,73500,73700,72700,73300,38925,2853000000,22812000,1672119000000,22812344,22032218,780126,3.4200000762939453,-298,-1865174,0,0.0,0,0.0,0.0
3143,20090915,74300,74600,73300,73500,37677,2778000000,22812000,1676682000000,22812344,22019772,792572,3.4700000286102295,-478,-1865652,0,0.0,0,0.0,0.0
3142,20090916,73600,73900,72800,73700,50981,3744000000,22812000,1681244000000,22812344,22008206,804138,3.5299999713897705,4904,-1860748,0,0.0,0,0.0,0.0
3141,20090917,73100,73900,72600,73500,53829,3939000000,22812000,1676682000000,22812344,21994189,818155,3.5899999141693115,1977,-1858771,0,0.0,0,0.0,0.0
3140,20090918,74000,76000,73400,75300,128917,9666000000,22812000,1717743000000,22812344,21943322,869022,3.809999942779541,-14176,-1872947,0,0.0,0,0.0,0.0
3139,20090921,75000,75300,74300,74800,33768,2522000000,22812000,1706337000000,22812344,21944008,868336,3.809999942779541,2954,-1869993,0,0.0,0,0.0,0.0
3138,20090922,75000,75800,74800,75600,49415,3728000000,22812000,1724587000000,22812344,21927943,884401,3.880000114440918,-6591,-1876584,0,0.0,0,0.0,0.0
3137,20090923,73100,73100,70000,71600,102826,7389000000,22812000,1633339000000,22812344,21930936,881408,3.859999895095825,-12189,-1888773,0,0.0,0,0.0,0.0
3136,20090924,71400,72400,71100,71600,33861,2429000000,22812000,1633339000000,22812344,21927959,884385,3.880000114440918,1933,-1886840,0,0.0,0,0.0,0.0
3135,20090925,70500,70900,70200,70800,29317,2066000000,22812000,1615089000000,22812344,21927761,884583,3.880000114440918,-301,-1887141,0,0.0,0,0.0,0.0
3134,20090928,70400,70700,69000,69900,45125,3140000000,22812000,1594558000000,22812344,21930955,881389,3.859999895095825,-721,-1887862,0,0.0,0,0.0,0.0
3133,20090929,70000,71200,70000,71000,22081,1557000000,22812000,1619652000000,22812344,21928476,883868,3.869999885559082,3332,-1884530,0,0.0,0,0.0,0.0
3132,20090930,71000,71800,69300,69300,32704,2313000000,22812000,1580871000000,22812344,21928502,883842,3.869999885559082,2456,-1882074,0,0.0,0,0.0,0.0
3131,20091001,69600,70200,69200,70100,29218,2038000000,22812000,1599121000000,22812344,21923988,888356,3.890000104904175,3974,-1878100,0,0.0,0,0.0,0.0
3130,20091005,69800,70600,69000,70100,20090,1406000000,22812000,1599121000000,22812344,21921540,890804,3.9000000953674316,3749,-1874351,0,0.0,0,0.0,0.0
3129,20091006,70100,70200,69000,69500,21590,1501000000,22812000,1585434000000,22812344,21923982,888362,3.890000104904175,219,-1874132,0,0.0,0,0.0,0.0
3128,20091007,69400,70400,69400,69800,14628,1021000000,22812000,1592277000000,22812344,21921594,890750,3.9000000953674316,4492,-1869640,0,0.0,0,0.0,0.0
3127,20091008,69900,70200,69400,70200,24965,1745000000,22812000,1601402000000,22812344,21916306,896038,3.930000066757202,-2151,-1871791,0,0.0,0,0.0,0.0
3126,20091009,70500,71000,69500,70900,19587,1381000000,22812000,1617370000000,22812344,21909727,902617,3.9600000381469727,-2591,-1874382,0,0.0,0,0.0,0.0
3125,20091012,71000,71100,69800,69900,14208,996000000,22812000,1594558000000,22812344,21910022,902322,3.9600000381469727,-2292,-1876674,0,0.0,0,0.0,0.0
3124,20091013,69600,70200,69100,69400,19415,1350000000,22812000,1583152000000,22812344,21904421,907923,3.9800000190734863,-2454,-1879128,0,0.0,0,0.0,0.0
3123,20091014,69400,69800,69200,69700,11573,806000000,22812000,1589996000000,22812344,21901204,911140,3.990000009536743,1688,-1877440,0,0.0,0,0.0,0.0
3122,20091015,69600,70000,69200,69300,15105,1049000000,22812000,1580871000000,22812344,21900959,911385,4.0,-1621,-1879061,0,0.0,0,0.0,0.0
3121,20091016,69200,69800,69100,69100,16256,1127000000,22812000,1576309000000,22812344,21896984,915360,4.010000228881836,-170,-1879231,0,0.0,0,0.0,0.0
3120,20091019,69000,69600,68300,69500,17681,1221000000,22812000,1585434000000,22812344,21893770,918574,4.03000020980835,1080,-1878151,0,0.0,0,0.0,0.0
3119,20091020,69800,69800,69200,69700,10560,735000000,22812000,1589996000000,22812344,21889954,922390,4.039999961853027,1089,-1877062,0,0.0,0,0.0,0.0
3118,20091021,69600,69700,69200,69600,10441,726000000,22812000,1587715000000,22812344,21889372,922972,4.050000190734863,352,-1876710,0,0.0,0,0.0,0.0
3117,20091022,69300,69500,68900,69200,14782,1022000000,22812000,1578590000000,22812344,21887554,924790,4.050000190734863,-824,-1877534,0,0.0,0,0.0,0.0
3116,20091023,69200,69500,69000,69000,8320,575000000,22812000,1574028000000,22812344,21886828,925516,4.059999942779541,-1678,-1879212,0,0.0,0,0.0,0.0
3115,20091026,69000,69300,68600,68600,18394,1267000000,22812000,1564903000000,22812344,21884758,927586,4.070000171661377,2243,-1876969,0,0.0,0,0.0,0.0
3114,20091027,68700,68700,67900,68700,21584,1474000000,22812000,1567184000000,22812344,21881152,931192,4.079999923706055,2797,-1874172,0,0.0,0,0.0,0.0
3113,20091028,69000,69000,67700,68900,21344,1461000000,22812000,1571746000000,22812344,21880945,931399,4.079999923706055,6494,-1867678,0,0.0,0,0.0,0.0
3112,20091029,68900,69000,67300,67400,23441,1590000000,22812000,1537528000000,22812344,21883361,928983,4.070000171661377,-2389,-1870067,0,0.0,0,0.0,0.0
3111,20091030,67500,67500,64900,65300,32394,2127000000,22812000,1489623000000,22812344,21885522,926822,4.059999942779541,-5871,-1875938,0,0.0,0,0.0,0.0
3110,20091102,63600,64500,63200,63300,24694,1568000000,22812000,1443999000000,22812344,21886356,925988,4.059999942779541,3109,-1872829,0,0.0,0,0.0,0.0
3109,20091103,63300,63500,61400,61400,25840,1601000000,22812000,1400656000000,22812344,21885458,926886,4.059999942779541,-3962,-1876791,0,0.0,0,0.0,0.0
3108,20091104,61400,62600,61400,62600,14986,930000000,22812000,1428031000000,22812344,21882151,930193,4.079999923706055,-3482,-1880273,0,0.0,0,0.0,0.0
3107,20091105,62100,62200,61200,61200,15351,944000000,22812000,1396094000000,22812344,21884390,927954,4.070000171661377,-3871,-1884144,0,0.0,0,0.0,0.0
3106,20091106,61400,62200,61000,61500,19175,1180000000,22812000,1402938000000,22812344,21882405,929939,4.079999923706055,-916,-1885060,0,0.0,0,0.0,0.0
3105,20091109,62300,62300,61000,61000,15537,957000000,22812000,1391532000000,22812344,21888717,923627,4.050000190734863,3191,-1881869,0,0.0,0,0.0,0.0
3104,20091110,61000,61300,58000,58200,63720,3757000000,22812000,1327658000000,22812344,21917905,894439,3.9200000762939453,-4045,-1885914,0,0.0,0,0.0,0.0
3103,20091111,58000,58800,57100,58100,46708,2703000000,22812000,1325377000000,22812344,21933348,878996,3.8499999046325684,12155,-1873759,0,0.0,0,0.0,0.0
3102,20091112,58100,58800,56000,56100,111562,6305000000,22812000,1279753000000,22812344,21974000,838344,3.6700000762939453,-5118,-1878877,0,0.0,0,0.0,0.0
3101,20091113,55800,58700,54800,58700,93670,5325000000,22812000,1339064000000,22812344,21976538,835806,3.6600000858306885,26049,-1852828,0,0.0,0,0.0,0.0
3100,20091116,58700,58700,57000,57900,39229,2268000000,22812000,1320814000000,22812344,21990999,821345,3.5999999046325684,6205,-1846623,0,0.0,0,0.0,0.0
3099,20091117,56800,58000,55800,55800,51200,2889000000,22812000,1272909000000,22812344,22019377,792967,3.4800000190734863,-5085,-1851708,0,0.0,0,0.0,0.0
3098,20091118,55800,57900,55800,56500,35618,2029000000,22812000,1288878000000,22812344,22017528,794816,3.4800000190734863,17448,-1834260,0,0.0,0,0.0,0.0
3097,20091119,56500,58900,56500,57600,55967,3245000000,22812000,1313971000000,22812344,22020758,791586,3.4700000286102295,4574,-1829686,0,0.0,0,0.0,0.0
3096,20091120,57600,58700,57300,58600,28555,1661000000,22812000,1336783000000,22812344,22023302,789042,3.4600000381469727,7321,-1822365,0,0.0,0,0.0,0.0
3095,20091123,58300,59100,57600,57800,36238,2102000000,22812000,1318533000000,22812344,22043896,768448,3.369999885559082,5639,-1816726,0,0.0,0,0.0,0.0
3094,20091124,58000,58100,56900,57600,47776,2743000000,22812000,1313971000000,22812344,22053912,758432,3.319999933242798,1177,-1815549,0,0.0,0,0.0,0.0
3093,20091125,57600,58500,56900,58100,18128,1041000000,22812000,1325377000000,22812344,22054145,758199,3.319999933242798,3412,-1812137,0,0.0,0,0.0,0.0
3092,20091126,58500,59200,57000,57200,58660,3425000000,22812000,1304846000000,22812344,22068676,743668,3.259999990463257,3598,-1808539,0,0.0,0,0.0,0.0
3091,20091127,56700,57200,55300,55300,46245,2586000000,22812000,1261503000000,22812344,22065596,746748,3.2699999809265137,-3827,-1812366,0,0.0,0,0.0,0.0
3090,20091130,55300,55300,51100,52200,332808,17488000000,22812000,1190786000000,22812344,22159157,653187,2.859999895095825,3373,-1808993,0,0.0,0,0.0,0.0
3089,20091201,52200,53300,51100,52800,93334,4887000000,22812000,1204473000000,22812344,22153089,659255,2.890000104904175,574,-1808419,0,0.0,0,0.0,0.0
3088,20091202,52900,53600,51600,51700,50820,2660000000,22812000,1179380000000,22812344,22168338,644006,2.819999933242798,-7171,-1815590,0,0.0,0,0.0,0.0
3087,20091203,52300,54200,52100,54100,54961,2923000000,22812000,1234129000000,22812344,22167939,644405,2.819999933242798,8157,-1807433,0,0.0,0,0.0,0.0
3086,20091204,54100,54800,53200,53600,65273,3518000000,22812000,1222723000000,22812344,22184666,627678,2.75,8013,-1799420,0,0.0,0,0.0,0.0
3085,20091207,53600,59200,53600,58500,129981,7480000000,22812000,1334502000000,22812344,22179652,632692,2.7699999809265137,3698,-1795722,0,0.0,0,0.0,0.0
3084,20091208,59000,60600,57300,58200,73117,4287000000,22812000,1327658000000,22812344,22186176,626168,2.740000009536743,-8567,-1804289,0,0.0,0,0.0,0.0
3083,20091209,57500,58700,57100,58700,31559,1829000000,22812000,1339064000000,22812344,22183871,628473,2.75,5759,-1798530,0,0.0,0,0.0,0.0
3082,20091210,58800,59000,56900,57600,79752,4603000000,22812000,1313971000000,22812344,22201002,611342,2.680000066757202,-4715,-1803245,0,0.0,0,0.0,0.0
3081,20091211,58000,58600,57500,58200,53805,3124000000,22812000,1327658000000,22812344,22198366,613978,2.690000057220459,-3376,-1806621,0,0.0,0,0.0,0.0
3080,20091214,58500,59900,57900,59900,54325,3219000000,22812000,1366438000000,22812344,22195534,616810,2.700000047683716,1023,-1805598,0,0.0,0,0.0,0.0
3079,20091215,60500,62700,60000,62200,69756,4295000000,22812000,1418906000000,22812344,22188829,623515,2.7300000190734863,800,-1804798,0,0.0,0,0.0,0.0
3078,20091216,62300,62600,60300,61400,50035,3074000000,22812000,1400656000000,22812344,22189408,622936,2.7300000190734863,5730,-1799068,0,0.0,0,0.0,0.0
3077,20091217,62000,62200,61200,61200,29135,1797000000,22812000,1396094000000,22812344,22189431,622913,2.7300000190734863,1758,-1797310,0,0.0,0,0.0,0.0
3076,20091218,62600,64300,62300,62500,49507,3119000000,22812000,1425750000000,22812344,22190500,621844,2.7300000190734863,452,-1796858,0,0.0,0,0.0,0.0
3075,20091221,62100,62500,60900,60900,39812,2450000000,22812000,1389250000000,22812344,22188670,623674,2.7300000190734863,-8337,-1805195,0,0.0,0,0.0,0.0
3074,20091222,61200,61700,59400,60200,30245,1822000000,22812000,1373282000000,22812344,22188797,623547,2.7300000190734863,996,-1804199,0,0.0,0,0.0,0.0
3073,20091223,59500,60500,58200,58400,39448,2323000000,22812000,1332220000000,22812344,22191699,620645,2.7200000286102295,-1090,-1805289,0,0.0,0,0.0,0.0
3072,20091224,58500,59900,58500,59100,30159,1792000000,22812000,1348189000000,22812344,22186612,625732,2.740000009536743,-3285,-1808574,0,0.0,0,0.0,0.0
3071,20091228,58900,58900,56800,57400,50182,2872000000,22812000,1309408000000,22812344,22180335,632009,2.7699999809265137,-12412,-1820986,0,0.0,0,0.0,0.0
3070,20091229,57000,57400,53700,53700,107004,5871000000,22812000,1225004000000,22812344,22175612,636732,2.7899999618530273,-55841,-1876827,0,0.0,0,0.0,0.0
3069,20091230,50000,56800,47800,56700,323843,16631000000,22812000,1293440000000,22812344,22165655,646689,2.8299999237060547,-120272,-1997099,0,0.0,0,0.0,0.0
3068,20100104,54900,55300,53000,54500,94273,5134000000,22812000,1243254000000,22812344,22174613,637731,2.799999952316284,-1260,-1998359,0,0.0,0,0.0,0.0
3067,20100105,53700,56200,53500,54400,69631,3795000000,22812000,1240972000000,22812344,22172887,639457,2.799999952316284,-1644,-2000003,0,0.0,0,0.0,0.0
3066,20100106,54500,57100,54500,56400,66323,3731000000,22812000,1286596000000,22812344,22165152,647192,2.8399999141693115,143,-1999860,0,0.0,0,0.0,0.0
3065,20100107,55900,57800,55700,56600,58849,3351000000,22812000,1291159000000,22812344,22170744,641600,2.809999942779541,-1229,-2001089,0,0.0,0,0.0,0.0
3064,20100108,56400,58000,56400,57600,43091,2481000000,22812000,1313971000000,22812344,22170246,642098,2.809999942779541,153,-2000936,0,0.0,0,0.0,0.0
3063,20100111,57600,59900,57500,59400,52354,3070000000,22812000,1355032000000,22812344,22161503,650841,2.8499999046325684,-31,-2000967,0,0.0,0,0.0,0.0
3062,20100112,59900,60000,58100,58400,52992,3133000000,22812000,1332220000000,22812344,22158771,653573,2.859999895095825,-3069,-2004036,0,0.0,0,0.0,0.0
3061,20100113,58200,58600,56500,56700,38583,2211000000,22812000,1293440000000,22812344,22156446,655898,2.880000114440918,-2026,-2006062,0,0.0,0,0.0,0.0
3060,20100114,56500,58400,56500,57900,27056,1564000000,22812000,1320814000000,22812344,22152026,660318,2.890000104904175,3020,-2003042,0,0.0,0,0.0,0.0
3059,20100115,58400,58700,57400,57800,20946,1218000000,22812000,1318533000000,22812344,22147370,664974,2.9100000858306885,-1538,-2004580,0,0.0,0,0.0,0.0
3058,20100118,57800,59000,57200,58800,34274,1986000000,22812000,1341345000000,22812344,22138791,673553,2.950000047683716,-1099,-2005679,0,0.0,0,0.0,0.0
3057,20100119,58800,59400,58200,59000,22077,1295000000,22812000,1345908000000,22812344,22138035,674309,2.9600000381469727,429,-2005250,0,0.0,0,0.0,0.0
3056,20100120,59000,59300,57900,59000,25612,1498000000,22812000,1345908000000,22812344,22140002,672342,2.950000047683716,927,-2004323,0,0.0,0,0.0,0.0
3055,20100121,59000,60500,58300,59500,41571,2467000000,22812000,1357314000000,22812344,22134800,677544,2.9700000286102295,-3194,-2007517,0,0.0,0,0.0,0.0
3054,20100122,59200,60500,58400,59000,41735,2471000000,22812000,1345908000000,22812344,22141186,671158,2.940000057220459,-4053,-2011570,0,0.0,0,0.0,0.0
3053,20100125,59400,59400,58300,58500,21486,1259000000,22812000,1334502000000,22812344,22137376,674968,2.9600000381469727,1531,-2010039,0,0.0,0,0.0,0.0
3052,20100126,58100,58600,56000,56600,28824,1654000000,22812000,1291159000000,22812344,22138062,674282,2.9600000381469727,-2304,-2012343,0,0.0,0,0.0,0.0
3051,20100127,56900,57000,53900,55300,32148,1773000000,22812000,1261503000000,22812344,22139189,673155,2.950000047683716,596,-2011747,0,0.0,0,0.0,0.0
3050,20100128,54800,56200,53500,55300,34115,1868000000,22812000,1261503000000,22812344,22133616,678728,2.9800000190734863,-1515,-2013262,0,0.0,0,0.0,0.0
3049,20100129,55000,55200,53700,53800,15061,815000000,22812000,1227285000000,22812344,22134794,677550,2.9700000286102295,-697,-2013959,0,0.0,0,0.0,0.0
3048,20100201,53800,54400,52100,53300,14788,786000000,22812000,1215879000000,22812344,22135528,676816,2.9700000286102295,-520,-2014479,0,0.0,0,0.0,0.0
3047,20100202,53200,54800,52700,54000,19490,1050000000,22812000,1231848000000,22812344,22131194,681150,2.990000009536743,-2989,-2017468,0,0.0,0,0.0,0.0
3046,20100203,53700,55300,53700,55300,14532,796000000,22812000,1261503000000,22812344,22129610,682734,2.990000009536743,-1225,-2018693,0,0.0,0,0.0,0.0
3045,20100204,55700,55700,54500,55000,11030,606000000,22812000,1254660000000,22812344,22129709,682635,2.990000009536743,-1664,-2020357,0,0.0,0,0.0,0.0
3044,20100205,53100,54200,53100,53500,15687,841000000,22812000,1220442000000,22812344,22127153,685191,3.0,2962,-2017395,0,0.0,0,0.0,0.0
3043,20100208,53300,53300,51500,51700,22767,1189000000,22812000,1179380000000,22812344,22129344,683000,2.990000009536743,322,-2017073,0,0.0,0,0.0,0.0
3042,20100209,51700,58100,51700,55000,54922,3065000000,22812000,1254660000000,22812344,22128967,683377,3.0,484,-2016589,0,0.0,0,0.0,0.0
3041,20100210,55500,55800,52600,53600,22107,1188000000,22812000,1222723000000,22812344,22132315,680029,2.9800000190734863,-1249,-2017838,0,0.0,0,0.0,0.0
3040,20100211,53900,54200,53300,53400,11379,612000000,22812000,1218160000000,22812344,22133449,678895,2.9800000190734863,2399,-2015439,0,0.0,0,0.0,0.0
3039,20100212,53700,54700,53500,54000,16804,906000000,22812000,1231848000000,22812344,22136690,675654,2.9600000381469727,-2248,-2017687,0,0.0,0,0.0,0.0
3038,20100216,54000,54700,53200,54300,11327,615000000,22812000,1238691000000,22812344,22135769,676575,2.9700000286102295,1338,-2016349,0,0.0,0,0.0,0.0
3037,20100217,54200,55500,54200,55400,12210,671000000,22812000,1263784000000,22812344,22133076,679268,2.9800000190734863,1149,-2015200,0,0.0,0,0.0,0.0
3036,20100218,55700,55800,54600,54800,10189,560000000,22812000,1250097000000,22812344,22133312,679032,2.9800000190734863,-1060,-2016260,0,0.0,0,0.0,0.0
3035,20100219,54800,55300,54000,54500,13880,757000000,22812000,1243254000000,22812344,22134594,677750,2.9700000286102295,-218,-2016478,0,0.0,0,0.0,0.0
3034,20100222,54500,55900,54500,55200,18974,1046000000,22812000,1259222000000,22812344,22131716,680628,2.9800000190734863,1317,-2015161,0,0.0,0,0.0,0.0
3033,20100223,55300,55800,55200,55800,12149,674000000,22812000,1272909000000,22812344,22126649,685695,3.009999990463257,-883,-2016044,0,0.0,0,0.0,0.0
3032,20100224,55800,55800,55200,55600,12621,701000000,22812000,1268347000000,22812344,22123311,689033,3.0199999809265137,-2166,-2018210,0,0.0,0,0.0,0.0
3031,20100225,55800,56200,55100,55300,13837,771000000,22812000,1261503000000,22812344,22119364,692980,3.0399999618530273,-3428,-2021638,0,0.0,0,0.0,0.0
3030,20100226,55300,56800,55300,56100,11038,619000000,22812000,1279753000000,22812344,22118090,694254,3.0399999618530273,-116,-2021754,0,0.0,0,0.0,0.0
3029,20100302,57000,57000,55600,56800,10520,597000000,22812000,1295721000000,22812344,22113394,698950,3.059999942779541,168,-2021586,0,0.0,0,0.0,0.0
3028,20100303,56200,57200,56200,56900,12871,732000000,22812000,1298002000000,22812344,22107374,704970,3.0899999141693115,2878,-2018708,0,0.0,0,0.0,0.0
3027,20100304,56900,57900,55900,56400,9287,528000000,22812000,1286596000000,22812344,22108180,704164,3.0899999141693115,-1030,-2019738,0,0.0,0,0.0,0.0
3026,20100305,56100,57500,56100,57400,12662,724000000,22812000,1309408000000,22812344,22106591,705753,3.0899999141693115,1755,-2017983,0,0.0,0,0.0,0.0
3025,20100308,58200,58200,57200,57600,11935,689000000,22812000,1313971000000,22812344,22106353,705991,3.0899999141693115,4839,-2013144,0,0.0,0,0.0,0.0
3024,20100309,57500,58000,57000,58000,9925,572000000,22812000,1323096000000,22812344,22106318,706026,3.0899999141693115,6048,-2007096,0,0.0,0,0.0,0.0
3023,20100310,58000,59100,58000,58800,25183,1477000000,22812000,1341345000000,22812344,22107866,704478,3.0899999141693115,9717,-1997379,0,0.0,0,0.0,0.0
3022,20100311,59200,62200,58900,61900,88326,5420000000,22812000,1412062000000,22812344,22114096,698248,3.059999942779541,24409,-1972970,0,0.0,0,0.0,0.0
3021,20100312,61800,65300,61800,63200,78312,4987000000,22812000,1441718000000,22812344,22119246,693098,3.0399999618530273,17529,-1955441,0,0.0,0,0.0,0.0
3020,20100315,63200,65300,62600,62900,50759,3237000000,22812000,1434874000000,22812344,22120635,691709,3.0299999713897705,17479,-1937962,0,0.0,0,0.0,0.0
3019,20100316,63000,64300,61000,62700,31482,1973000000,22812000,1430312000000,22812344,22119603,692741,3.0399999618530273,6195,-1931767,0,0.0,0,0.0,0.0
3018,20100317,62500,65300,62500,65300,35410,2284000000,22812000,1489623000000,22812344,22112199,700145,3.069999933242798,15178,-1916589,0,0.0,0,0.0,0.0
3017,20100318,64500,65900,64000,65000,20343,1324000000,22812000,1482780000000,22812344,22114655,697689,3.059999942779541,4893,-1911696,0,0.0,0,0.0,0.0
3016,20100319,65000,65700,64600,65600,25914,1692000000,22812000,1496467000000,22812344,22111913,700431,3.069999933242798,6320,-1905376,0,0.0,0,0.0,0.0
3015,20100322,65600,65600,63900,64800,28979,1865000000,22812000,1478217000000,22812344,22119308,693036,3.0399999618530273,8121,-1897255,0,0.0,0,0.0,0.0
3014,20100323,65000,66500,64900,65500,21080,1388000000,22812000,1494186000000,22812344,22120017,692327,3.0299999713897705,4812,-1892443,0,0.0,0,0.0,0.0
3013,20100324,65200,65500,64100,64800,21308,1378000000,22812000,1478217000000,22812344,22117492,694852,3.049999952316284,6074,-1886369,0,0.0,0,0.0,0.0
3012,20100325,64200,67700,64200,66900,41370,2730000000,22812000,1526122000000,22812344,22103340,709004,3.109999895095825,2002,-1884367,0,0.0,0,0.0,0.0
3011,20100326,67200,69600,67000,69400,64309,4431000000,22812000,1583152000000,22812344,22096513,715831,3.140000104904175,10115,-1874252,0,0.0,0,0.0,0.0
3010,20100329,68300,69300,68000,68000,23893,1635000000,22812000,1551216000000,22812344,22101713,710631,3.119999885559082,234,-1874018,0,0.0,0,0.0,0.0
3009,20100330,68800,68800,66300,66800,30260,2027000000,22812000,1523841000000,22812344,22099873,712471,3.119999885559082,2881,-1871137,0,0.0,0,0.0,0.0
3008,20100331,67800,68000,64700,66100,26505,1755000000,22812000,1507873000000,22812344,22103789,708555,3.109999895095825,1714,-1869423,0,0.0,0,0.0,0.0
3007,20100401,66100,67100,64700,66200,29954,1978000000,22812000,1510154000000,22812344,22100974,711370,3.119999885559082,11221,-1858202,0,0.0,0,0.0,0.0
3006,20100402,66400,67300,65400,66000,15710,1040000000,22812000,1505592000000,22812344,22103675,708669,3.109999895095825,1016,-1857186,0,0.0,0,0.0,0.0
3005,20100405,66000,66000,64300,64600,15966,1034000000,22812000,1473655000000,22812344,22102575,709769,3.109999895095825,124,-1857062,0,0.0,0,0.0,0.0
3004,20100406,64600,65300,62800,65300,26407,1691000000,22812000,1489623000000,22812344,22100963,711381,3.119999885559082,6337,-1850725,0,0.0,0,0.0,0.0
3003,20100407,65500,67500,64900,67100,22948,1536000000,22812000,1530685000000,22812344,22094430,717914,3.1500000953674316,1359,-1849366,0,0.0,0,0.0,0.0
3002,20100408,67000,67300,66600,66900,9809,657000000,22812000,1526122000000,22812344,22092602,719742,3.1600000858306885,631,-1848735,0,0.0,0,0.0,0.0
3001,20100409,66900,67200,65400,67200,18005,1192000000,22812000,1532966000000,22812344,22094841,717503,3.1500000953674316,4049,-1844686,0,0.0,0,0.0,0.0
3000,20100412,67400,67400,65400,65400,14225,940000000,22812000,1491904000000,22812344,22096843,715501,3.140000104904175,873,-1843813,0,0.0,0,0.0,0.0
2999,20100413,65000,66000,64900,65400,10655,695000000,22812000,1491904000000,22812344,22095856,716488,3.140000104904175,2676,-1841137,0,0.0,0,0.0,0.0
2998,20100414,65400,66800,65300,66800,12293,812000000,22812000,1523841000000,22812344,22094212,718132,3.1500000953674316,3818,-1837319,0,0.0,0,0.0,0.0
2997,20100415,66500,66700,65700,66200,10141,671000000,22812000,1510154000000,22812344,22089592,722752,3.1700000762939453,-608,-1837927,0,0.0,0,0.0,0.0
2996,20100416,66500,66500,64800,65700,8535,559000000,22812000,1498748000000,22812344,22091342,721002,3.1600000858306885,-36,-1837963,0,0.0,0,0.0,0.0
2995,20100419,65600,65600,64200,65500,12660,820000000,22812000,1494186000000,22812344,22091934,720410,3.1600000858306885,2043,-1835920,0,0.0,0,0.0,0.0
